-4.036223777541742, 14.435016497784813
-3.5674726416783447, 14.36296742040879
-3.0881106906453315, 13.827714932278983
-2.6277652804758036, 13.014260386334907
-2.158250844409263, 12.525231312270556
-1.6870401856690722, 11.109580023343256
-1.2234154116638187, 8.504655861997477
-0.7314637190085982, 6.425140712440447
-0.29630721554278416, 3.3720260572111673
-0.05776176687169432, 1.0580552403184065
0.12959545089233426, 0.04081704084531168
0.43223926970882864, 0.04415563785376975
0.6665441616957919, 0.0467403581183774
0.8813236460171749, 0.04910968502760582
1.1253912418369278, 0.05180210196990842
1.6135264334764354, 0.05718693585451362
2.0723735136175723, 0.06224867970604464
2.5409832975914988, 0.06741812023526705
2.9900394035219495, 0.08781587099014843
3.4685249728402425, 0.03131819387287038
