-0.010958904109588996, 10.613426432734697
0.9753424657534251, 10.947164117281577
1.9835616438356167, 10.606964703097725
2.991780821917808, 10.27972425219681
3.463013698630137, 10.49849995561999
3.9890410958904114, 10.535672653037073
4.493150684931506, 10.106393680286399
4.997260273972602, 9.56048403798929
5.47945205479452, 9.429332228764165
6.005479452054796, 9.051818101127253
6.476712328767124, 8.518973934140064
6.958904109589041, 8.063848042841505
7.484931506849315, 7.1809343471700355
7.967123287671233, 6.077860291724608
8.504109589041096, 4.857978046687774
8.986301369863014, 3.767862954525283
9.512328767123286, 2.379549690819257
9.972602739726028, 0.7970650019231371
10.50958904109589, 0.09554128820379404
